1,5,20404,11072,1
1,6,20404,18825,1
1,7,20404,18736,1
1,18,20404,16841,1
1,20,20404,11056,26
1,23,20404,16864,4
1,27,20404,16840,2
1,36,20404,18855,1
1,38,20404,18943,30
1,41,20404,18854,1
1,42,20404,18961,7
1,44,20404,18858,1
1,46,20404,16398,1
1,47,20404,18701,2
1,52,20404,18865,1
1,57,20404,18944,21
1,58,20404,18699,1
1,60,20404,18942,5
1,61,20404,11333,2
1,71,20404,18434,4
1,72,20404,20574,1
1,73,20404,18940,3
1,77,20404,18104,1
1,79,20404,18110,1
1,89,20404,16156,1
1,97,20404,19605,1
1,101,20404,18958,1
1,102,20404,18104,2
1,104,20404,20730,1
1,105,20404,17765,3
1,107,20404,19604,1
1,114,20404,20574,6
1,132,20404,11188,1
1,137,20404,16852,1
1,140,20404,18217,3
1,144,20404,15792,2
1,146,20404,17594,6
1,160,20404,15450,2
1,165,20404,18936,1
1,171,20404,19004,1
1,206,20404,18868,9
1,209,20404,18284,1
1,211,20404,18866,2
1,213,20404,18268,1
1,225,20404,17826,1
1,249,20404,20360,3
1,300,20404,20364,1
1,350,20404,15430,1
1,353,20404,11572,1
1,368,20404,11620,1
1,380,20404,20119,1
1,390,20404,11730,1
1,391,20404,20347,1
1,393,20404,11697,2
1,411,20404,11782,1
1,428,20404,11806,2
1,430,20404,11806,2
1,451,20404,16978,1
1,482,20404,11941,1
1,493,20404,11999,1
1,513,20404,18879,1
1,779,20404,12731,1
2,24,16208,16193,4
2,285,16208,11445,1
2,373,16208,11667,1
2,600,16208,12354,1
3,14,16208,18826,1
3,24,16208,16193,7
3,30,16208,18697,2
3,42,16208,18961,1
3,47,16208,18701,1
3,50,16208,11111,1
3,89,16208,16156,2
3,101,16208,18958,1
3,102,16208,18104,1
3,206,16208,18868,1
3,245,16208,18892,1
3,306,16208,11459,1
3,336,16208,11498,1
3,352,16208,11564,1
3,523,16208,20418,1
3,883,16208,12954,1
4,25,18805,18854,2
4,26,18805,16399,2
4,31,18805,18721,1
4,39,18805,18746,2
4,40,18805,18740,1
4,43,18805,11091,2
4,44,18805,18858,1
4,46,18805,16398,1
4,55,18805,20725,2
4,92,18805,11135,1
4,104,18805,20730,1
4,158,18805,11210,1
4,211,18805,18866,1
4,253,18805,11374,1
4,255,18805,19664,1
4,463,18805,12500,1
4,563,18805,19904,1
5,9,11072,18763,3
5,22,11072,18755,1
5,26,11072,16399,2
5,37,11072,18728,1
5,39,11072,18746,2
5,46,11072,16398,1
5,53,11072,15690,1
5,63,11072,11099,2
5,64,11072,11099,1
5,84,11072,19612,1
5,103,11072,19605,2
5,109,11072,11152,1
5,119,11072,15673,1
5,120,11072,19601,1
5,168,11072,11218,1
5,211,11072,18866,1
5,254,11072,11375,1
5,272,11072,15772,1
5,290,11072,11423,1
5,371,11072,11627,2
