1,4,20404,18805,1
1,7,20404,18736,3
1,10,20404,18737,2
1,18,20404,16841,1
1,20,20404,11056,22
1,23,20404,16864,3
1,24,20404,16193,1
1,25,20404,18854,3
1,27,20404,16840,2
1,30,20404,18697,1
1,38,20404,18943,29
1,41,20404,18854,2
1,42,20404,18961,6
1,44,20404,18858,1
1,50,20404,11111,2
1,57,20404,18944,24
1,60,20404,18942,6
1,61,20404,11333,4
1,63,20404,11099,1
1,71,20404,18434,2
1,72,20404,20574,1
1,73,20404,18940,5
1,77,20404,18104,1
1,87,20404,18468,1
1,91,20404,18921,1
1,96,20404,15676,1
1,101,20404,18958,1
1,102,20404,18104,5
1,104,20404,20730,1
1,105,20404,17765,4
1,111,20404,11156,1
1,114,20404,20574,7
1,127,20404,18915,2
1,128,20404,19007,1
1,146,20404,17594,6
1,154,20404,18931,1
1,206,20404,18868,6
1,211,20404,18866,2
1,213,20404,18268,1
1,241,20404,18322,1
1,243,20404,11347,1
1,249,20404,20360,7
1,252,20404,18339,1
1,267,20404,11372,3
1,268,20404,11377,1
1,269,20404,11395,1
1,270,20404,11372,1
1,298,20404,11426,1
1,299,20404,20617,1
1,303,20404,20364,1
1,316,20404,16725,1
1,321,20404,19698,1
1,370,20404,19713,1
1,377,20404,11643,1
1,380,20404,20119,3
1,383,20404,11702,1
1,436,20404,11825,1
1,452,20404,18309,1
1,516,20404,15417,1
1,600,20404,12354,1
1,602,20404,16973,1
1,673,20404,12507,1
1,734,20404,12635,1
1,764,20404,16441,1
1,837,20404,19236,1
1,839,20404,19865,1
1,901,20404,12982,1
1,1181,20404,13491,1
1,1206,20404,18036,1
2,24,16208,16193,4
2,35,16208,11086,1
2,210,16208,16152,1
3,24,16208,16193,8
3,50,16208,11111,1
3,77,16208,18104,1
3,88,16208,18947,1
3,101,16208,18958,3
3,167,16208,18898,2
3,181,16208,11312,1
3,206,16208,18868,1
3,210,16208,16152,1
3,373,16208,11667,1
3,414,16208,20155,1
4,1,18805,20404,1
4,5,18805,11072,1
4,12,18805,11082,1
4,14,18805,18826,2
4,25,18805,18854,3
4,28,18805,18836,1
4,30,18805,18697,1
4,38,18805,18943,1
4,41,18805,18854,1
4,44,18805,18858,1
4,45,18805,18859,1
4,68,18805,11136,2
4,70,18805,18860,1
4,86,18805,20701,1
4,98,18805,15676,1
4,163,18805,19000,1
4,187,18805,11230,1
4,202,18805,11298,1
4,225,18805,17826,1
4,249,18805,20360,1
4,254,18805,11375,1
4,269,18805,11395,1
4,427,18805,16693,1
4,590,18805,12311,2
5,6,11072,18825,2
5,8,11072,18789,1
5,28,11072,18836,1
5,39,11072,18746,2
5,40,11072,18740,1
5,45,11072,18859,1
5,49,11072,18984,1
5,59,11072,16783,1
5,63,11072,11099,2
5,70,11072,18860,1
5,76,11072,11105,4
5,78,11072,15781,1
5,85,11072,20701,2
5,96,11072,15676,1
5,118,11072,15673,1
5,139,11072,19603,1
5,145,11072,11243,1
5,153,11072,19675,1
5,161,11072,11211,1
5,211,11072,18866,1
5,216,11072,20281,1
5,223,11072,17819,1
5,235,11072,11301,1
5,255,11072,19664,1
5,267,11072,11372,1
5,280,11072,11397,1
5,321,11072,19698,1
5,382,11072,19718,1
5,415,11072,20087,1
5,452,11072,18309,1
5,1143,11072,19409,1
5,1258,11072,13607,1
6,5,18825,11072,1
6,7,18825,18736,1
6,12,18825,11082,2
6,13,18825,18736,2
6,18,18825,16841,1
6,21,18825,18729,1
6,25,18825,18854,1
6,27,18825,16840,3
6,32,18825,11091,2
6,39,18825,18746,3
6,40,18825,18740,2
6,45,18825,18859,4
6,52,18825,18865,1
6,53,18825,15690,1
6,54,18825,16849,3
6,59,18825,16783,1
6,63,18825,11099,1
6,70,18825,18860,2
6,76,18825,11105,1
6,78,18825,15781,1
6,87,18825,18468,1
6,96,18825,15676,1
6,100,18825,11176,1
6,119,18825,15673,1
6,127,18825,18915,1
6,165,18825,18936,1
6,201,18825,11322,1
6,202,18825,11298,1
6,206,18825,18868,1
6,264,18825,16737,1
6,275,18825,20389,2
6,330,18825,11502,1
6,441,18825,11794,1
6,465,18825,19753,2
6,491,18825,12014,1
6,534,18825,20133,1
6,575,18825,12155,1
6,651,18825,20496,1
6,1213,18825,13501,1
6,1337,18825,19343,1
7,1,18736,20404,2
7,9,18736,18763,1
7,14,18736,18826,1
7,26,18736,16399,1
7,30,18736,18697,1
7,38,18736,18943,1
7,39,18736,18746,1
7,41,18736,18854,4
7,42,18736,18961,2
7,45,18736,18859,1
7,57,18736,18944,1
7,60,18736,18942,1
7,68,18736,11136,1
7,96,18736,15676,1
7,100,18736,11176,2
7,105,18736,17765,2
7,118,18736,15673,1
7,119,18736,15673,1
7,127,18736,18915,1
7,128,18736,19007,1
7,140,18736,18217,2
7,144,18736,15792,2
7,165,18736,18936,1
