1,20,20404,11056,25
1,23,20404,16864,2
1,24,20404,16193,1
1,25,20404,18854,2
1,26,20404,16399,1
1,38,20404,18943,17
1,42,20404,18961,11
1,43,20404,11091,1
1,45,20404,18859,1
1,57,20404,18944,5
1,60,20404,18942,2
1,61,20404,11333,1
1,71,20404,18434,3
1,73,20404,18940,1
1,87,20404,18468,1
1,101,20404,18958,1
1,102,20404,18104,2
1,111,20404,11156,1
1,137,20404,16852,1
1,189,20404,18896,1
1,206,20404,18868,2
1,213,20404,18268,1
1,216,20404,20281,1
1,226,20404,20388,1
1,229,20404,18277,1
1,246,20404,11327,1
1,249,20404,20360,1
1,272,20404,15772,1
1,320,20404,20232,1
1,383,20404,11702,1
1,565,20404,19987,1
2,24,16208,16193,2
2,50,16208,11111,1
2,189,16208,18896,1
3,24,16208,16193,7
3,77,16208,18104,1
3,100,16208,11176,1
3,146,16208,17594,1
3,306,16208,11459,1
4,5,18805,11072,1
4,12,18805,11082,2
4,16,18805,18725,1
4,21,18805,18729,1
4,22,18805,18755,2
4,25,18805,18854,5
4,26,18805,16399,7
4,32,18805,11091,1
4,33,18805,18859,1
4,36,18805,18855,1
4,39,18805,18746,1
4,40,18805,18740,2
4,43,18805,11091,2
4,55,18805,20725,1
4,57,18805,18944,1
4,66,18805,16849,1
4,68,18805,11136,2
4,69,18805,11137,1
4,100,18805,11176,1
4,107,18805,19604,1
4,130,18805,11190,1
4,145,18805,11243,1
4,223,18805,17819,1
4,820,18805,12158,2
4,932,18805,19563,1
5,4,11072,18805,2
5,15,11072,16836,1
5,22,11072,18755,1
5,25,11072,18854,1
5,26,11072,16399,1
5,28,11072,18836,1
5,39,11072,18746,2
5,40,11072,18740,1
5,43,11072,11091,1
5,52,11072,18865,1
5,53,11072,15690,2
5,56,11072,18862,1
5,57,11072,18944,1
5,59,11072,16783,1
5,63,11072,11099,4
5,69,11072,11137,1
5,70,11072,18860,2
5,76,11072,11105,1
5,83,11072,11121,1
5,84,11072,19612,1
5,90,11072,19615,1
5,92,11072,11135,1
5,103,11072,19605,2
5,105,11072,17765,1
5,109,11072,11152,1
5,111,11072,11156,1
5,156,11072,11216,1
5,168,11072,11218,1
5,187,11072,11230,2
5,199,11072,19008,1
5,201,11072,11322,1
5,202,11072,11298,2
5,211,11072,18866,1
5,227,11072,11303,1
5,391,11072,20347,1
5,523,11072,20418,1
5,1156,11072,13422,1
6,5,18825,11072,1
6,7,18825,18736,1
6,16,18825,18725,1
6,17,18825,18725,1
6,18,18825,16841,1
6,21,18825,18729,2
6,31,18825,18721,1
6,32,18825,11091,2
6,36,18825,18855,4
6,37,18825,18728,1
6,39,18825,18746,4
6,40,18825,18740,5
6,41,18825,18854,2
6,43,18825,11091,2
6,45,18825,18859,3
6,53,18825,15690,2
6,54,18825,16849,1
6,55,18825,20725,3
6,56,18825,18862,1
6,63,18825,11099,2
6,69,18825,11137,1
6,70,18825,18860,1
6,76,18825,11105,1
6,78,18825,15781,1
6,80,18825,11135,1
6,81,18825,19007,1
6,82,18825,11121,1
6,85,18825,20701,1
6,96,18825,15676,2
6,97,18825,19605,2
6,102,18825,18104,1
6,114,18825,20574,1
6,118,18825,15673,1
6,119,18825,15673,1
6,137,18825,16852,1
6,168,18825,11218,1
6,190,18825,11286,1
6,194,18825,18178,2
6,214,18825,11317,1
6,221,18825,11303,1
6,225,18825,17826,1
6,228,18825,16745,1
6,250,18825,20302,1
6,251,18825,20247,1
6,270,18825,11372,1
6,316,18825,16725,1
6,1055,18825,16659,2
