1,2,20404,16208,1
1,20,20404,11056,3
1,38,20404,18943,6
1,42,20404,18961,3
1,60,20404,18942,2
1,73,20404,18940,2
1,105,20404,17765,1
1,146,20404,17594,1
1,201,20404,11322,1
1,230,20404,18892,1
1,372,20404,11643,1
1,392,20404,11711,1
1,863,20404,19268,1
3,24,16208,16193,1
3,77,16208,18104,1
3,87,16208,18468,1
4,14,18805,18826,1
4,22,18805,18755,2
4,31,18805,18721,1
4,32,18805,11091,1
4,36,18805,18855,1
4,40,18805,18740,1
4,44,18805,18858,1
4,67,18805,16847,1
4,92,18805,11135,1
4,97,18805,19605,1
4,98,18805,15676,1
4,105,18805,17765,1
4,111,18805,11156,1
4,119,18805,15673,1
4,132,18805,11188,1
4,186,18805,15788,1
4,214,18805,11317,1
4,1603,18805,14488,2
5,4,11072,18805,1
5,15,11072,16836,1
5,28,11072,18836,1
5,39,11072,18746,2
5,49,11072,18984,1
5,53,11072,15690,1
5,63,11072,11099,1
5,66,11072,16849,1
5,78,11072,15781,1
5,84,11072,19612,1
5,85,11072,20701,1
5,96,11072,15676,1
5,97,11072,19605,1
5,107,11072,19604,2
5,108,11072,19613,1
5,111,11072,11156,1
5,116,11072,15127,1
5,136,11072,19602,1
5,169,11072,11250,1
5,190,11072,11286,1
5,202,11072,11298,1
5,208,11072,19635,1
5,249,11072,20360,1
5,256,11072,17824,1
5,313,11072,11490,1
5,318,11072,20214,1
5,382,11072,19718,1
5,731,11072,19951,2
5,1469,11072,14197,2
5,1674,11072,14667,2
6,12,18825,11082,1
6,13,18825,18736,2
6,27,18825,16840,1
6,31,18825,18721,1
6,32,18825,11091,1
6,37,18825,18728,1
6,39,18825,18746,2
6,40,18825,18740,2
6,43,18825,11091,3
6,44,18825,18858,1
6,67,18825,16847,1
6,85,18825,20701,1
6,92,18825,11135,1
6,96,18825,15676,1
6,97,18825,19605,1
6,98,18825,15676,1
6,100,18825,11176,2
6,114,18825,20574,1
6,119,18825,15673,2
6,137,18825,16852,1
6,225,18825,17826,1
6,298,18825,11426,1
6,353,18825,11572,2
6,407,18825,11768,1
6,490,18825,11999,1
6,562,18825,12239,1
7,9,18736,18763,1
7,14,18736,18826,1
7,39,18736,18746,1
7,42,18736,18961,1
7,55,18736,20725,1
7,78,18736,15781,1
7,91,18736,18921,1
7,110,18736,19002,1
7,170,18736,19595,1
7,249,18736,20360,1
7,590,18736,12311,2
8,22,18789,18755,3
8,41,18789,18854,1
8,52,18789,18865,1
8,56,18789,18862,2
8,85,18789,20701,1
8,98,18789,15676,1
8,109,18789,11152,1
8,137,18789,16852,1
8,216,18789,20281,1
8,327,18789,11496,1
8,354,18789,11581,1
8,1623,18789,14556,1
9,5,18763,11072,1
9,21,18763,18729,1
9,39,18763,18746,2
9,52,18763,18865,1
9,61,18763,11333,1
9,91,18763,18921,1
9,100,18763,11176,1
9,116,18763,15127,1
9,312,18763,17784,1
9,351,18763,17684,1
9,1566,18763,18360,2
10,1,18737,20404,1
10,28,18737,18836,1
10,41,18737,18854,1
10,109,18737,11152,1
10,140,18737,18217,1
10,882,18737,12953,1
10,1527,18737,14314,2
11,54,18823,16849,1
11,59,18823,16783,1
11,100,18823,11176,1
12,6,11082,18825,1
12,10,11082,18737,1
12,55,11082,20725,1
12,56,11082,18862,1
12,63,11082,11099,1
12,96,11082,15676,2
12,100,11082,11176,1
12,108,11082,19613,1
12,156,11082,11216,1
12,168,11082,11218,1
12,176,11082,18978,1
12,243,11082,11347,1
12,244,11082,20295,1
12,270,11082,11372,1
12,290,11082,11423,1
12,315,11082,20377,1
13,6,18736,18825,1
13,26,18736,16399,2
13,42,18736,18961,1
13,61,18736,11333,1
13,91,18736,18921,2
13,386,18736,16711,1
13,528,18736,19999,1
14,9,18826,18763,1
14,26,18826,16399,1
14,29,18826,16838,1
14,45,18826,18859,1
14,76,18826,11105,1
14,85,18826,20701,1
14,98,18826,15676,1
14,105,18826,17765,1
14,119,18826,15673,1
14,139,18826,19603,1
14,168,18826,11218,1
14,231,18826,19668,1
14,318,18826,20214,1
14,382,18826,19718,1
15,66,16836,16849,1
15,84,16836,19612,1
16,28,18725,18836,1
16,29,18725,16838,1
16,51,18725,18865,1
16,70,18725,18860,1
16,76,18725,11105,1
16,78,18725,15781,1
16,84,18725,19612,1
16,86,18725,20701,1
16,89,18725,16156,1
16,91,18725,18921,1
16,101,18725,18958,1
16,105,18725,17765,1
16,109,18725,11152,1
16,134,18725,19602,1
16,137,18725,16852,1
16,139,18725,19603,1
16,161,18725,11211,2
16,168,18725,11218,1
16,220,18725,19594,1
16,236,18725,11339,1
16,238,18725,11342,1
16,261,18725,11376,1
16,265,18725,19662,1
16,284,18725,19703,1
16,535,18725,19768,1
16,808,18725,12728,1
16,1387,18725,16613,1
16,1485,18725,18581,1
17,22,18725,18755,1
17,33,18725,18859,1
17,39,18725,18746,2
17,44,18725,18858,1
17,52,18725,18865,1
17,54,18725,16849,2
17,59,18725,16783,3
17,74,18725,18989,1
17,76,18725,11105,2
17,78,18725,15781,4
17,84,18725,19612,2
17,85,18725,20701,1
17,97,18725,19605,1
17,100,18725,11176,1
17,103,18725,19605,3
17,107,18725,19604,3
17,118,18725,15673,1
17,132,18725,11188,1
17,138,18725,18995,2
17,142,18725,18974,1
17,169,18725,11250,1
17,211,18725,18866,1
17,215,18725,11309,2
17,225,18725,17826,1
17,242,18725,19635,1
17,262,18725,11378,1
17,271,18725,19589,2
17,284,18725,19703,1
17,296,18725,19688,1
17,302,18725,19659,1
17,328,18725,19643,2
17,335,18725,11501,1
17,389,18725,20342,1
17,452,18725,18309,1
17,465,18725,19753,1
17,545,18725,12221,1
17,550,18725,12210,1
17,554,18725,19765,1
17,643,18725,20496,1
17,913,18725,12937,1
17,996,18725,15492,1
17,998,18725,13160,2
17,1051,18725,15528,1
17,1316,18725,13726,1
18,6,16841,18825,1
18,57,16841,18944,2
18,97,16841,19605,1
18,390,16841,11730,1
19,44,18729,18858,1
19,111,18729,11156,1
19,139,18729,19603,1
19,145,18729,11243,1
19,171,18729,19004,1
19,191,18729,11232,1
