1,5,20404,11072,2
1,6,20404,18825,2
1,7,20404,18736,4
1,8,20404,18789,1
1,10,20404,18737,4
1,18,20404,16841,1
1,19,20404,18729,1
1,20,20404,11056,21
1,23,20404,16864,7
1,24,20404,16193,1
1,38,20404,18943,28
1,41,20404,18854,2
1,42,20404,18961,19
1,43,20404,11091,1
1,47,20404,18701,1
1,50,20404,11111,2
1,57,20404,18944,39
1,60,20404,18942,3
1,61,20404,11333,1
1,68,20404,11136,1
1,71,20404,18434,4
1,72,20404,20574,2
1,73,20404,18940,8
1,76,20404,11105,1
1,77,20404,18104,1
1,87,20404,18468,1
1,89,20404,16156,3
1,100,20404,11176,1
1,102,20404,18104,1
1,104,20404,20730,3
1,114,20404,20574,8
1,128,20404,19007,2
1,137,20404,16852,1
1,140,20404,18217,5
1,144,20404,15792,1
1,146,20404,17594,5
1,160,20404,15450,3
1,165,20404,18936,1
1,170,20404,19595,1
1,187,20404,11230,1
1,202,20404,11298,1
1,206,20404,18868,11
1,211,20404,18866,3
1,229,20404,18277,1
1,231,20404,19668,1
1,249,20404,20360,3
1,270,20404,11372,1
1,275,20404,20389,1
1,282,20404,20361,1
1,300,20404,20364,1
1,303,20404,20364,1
1,348,20404,11582,1
1,361,20404,19712,1
1,368,20404,11620,1
1,383,20404,11702,2
1,411,20404,11782,1
1,427,20404,16693,1
1,436,20404,11825,1
1,442,20404,20039,1
1,467,20404,11906,1
1,524,20404,16668,1
1,645,20404,16643,1
1,689,20404,12560,1
1,734,20404,12635,1
1,777,20404,17901,1
1,864,20404,12912,1
1,947,20404,15937,1
1,980,20404,13119,1
1,1013,20404,19066,1
1,1035,20404,13234,1
1,1124,20404,13183,1
1,1216,20404,19091,1
1,1486,20404,10884,1
2,20,16208,11056,1
2,35,16208,11086,1
2,50,16208,11111,2
2,651,16208,20496,1
3,24,16208,16193,7
3,30,16208,18697,1
3,32,16208,11091,1
3,48,16208,18703,1
3,50,16208,11111,3
3,57,16208,18944,1
3,71,16208,18434,1
3,77,16208,18104,1
3,89,16208,16156,1
3,206,16208,18868,1
3,230,16208,18892,1
3,348,16208,11582,1
4,1,18805,20404,1
4,21,18805,18729,1
4,22,18805,18755,1
4,26,18805,16399,1
4,31,18805,18721,1
4,32,18805,11091,1
4,33,18805,18859,1
4,39,18805,18746,1
4,45,18805,18859,3
4,57,18805,18944,1
4,67,18805,16847,2
4,76,18805,11105,1
4,84,18805,19612,1
4,85,18805,20701,1
4,109,18805,11152,1
4,147,18805,11332,1
4,182,18805,11290,1
4,187,18805,11230,1
4,208,18805,19635,1
4,269,18805,11395,1
4,637,18805,15134,1
4,1068,18805,16628,1
5,6,11072,18825,1
5,8,11072,18789,1
5,15,11072,16836,1
5,22,11072,18755,1
5,26,11072,16399,1
5,28,11072,18836,1
5,36,11072,18855,1
5,37,11072,18728,2
5,39,11072,18746,9
5,45,11072,18859,1
5,46,11072,16398,1
5,49,11072,18984,1
5,59,11072,16783,1
5,63,11072,11099,3
5,76,11072,11105,2
5,84,11072,19612,1
5,98,11072,15676,1
5,114,11072,20574,1
5,118,11072,15673,1
5,119,11072,15673,1
5,128,11072,19007,1
5,155,11072,19625,1
5,161,11072,11211,2
5,187,11072,11230,1
5,206,11072,18868,2
5,211,11072,18866,1
5,216,11072,20281,1
5,225,11072,17826,1
5,232,11072,20456,1
5,251,11072,20247,1
5,267,11072,11372,1
5,293,11072,11512,1
5,320,11072,20232,1
5,333,11072,11467,1
5,335,11072,11501,1
5,369,11072,19020,1
5,372,11072,11643,1
5,427,11072,16693,1
5,488,11072,11946,1
5,492,11072,11795,1
5,504,11072,15135,1
5,532,11072,12154,1
5,789,11072,19214,1
5,913,11072,12937,1
6,5,18825,11072,2
6,12,18825,11082,5
6,17,18825,18725,1
6,18,18825,16841,3
6,19,18825,18729,1
6,31,18825,18721,1
6,32,18825,11091,1
6,39,18825,18746,4
6,40,18825,18740,4
6,42,18825,18961,2
6,43,18825,11091,1
6,45,18825,18859,5
6,46,18825,16398,2
6,50,18825,11111,1
6,54,18825,16849,1
6,66,18825,16849,2
6,73,18825,18940,1
6,86,18825,20701,1
6,87,18825,18468,1
6,100,18825,11176,1
6,112,18825,18913,1
6,158,18825,11210,1
6,235,18825,11301,1
6,269,18825,11395,1
6,318,18825,20214,1
6,336,18825,11498,1
6,351,18825,17684,1
6,725,18825,15499,1
7,1,18736,20404,6
7,6,18736,18825,1
7,9,18736,18763,1
7,22,18736,18755,1
7,26,18736,16399,2
7,30,18736,18697,1
7,41,18736,18854,1
7,42,18736,18961,1
7,43,18736,11091,1
7,46,18736,16398,2
7,55,18736,20725,3
7,57,18736,18944,1
7,60,18736,18942,3
7,69,18736,11137,1
7,70,18736,18860,2
7,71,18736,18434,1
7,102,18736,18104,2
7,105,18736,17765,1
7,132,18736,11188,1
7,160,18736,15450,1
7,165,18736,18936,1
7,206,18736,18868,1
7,211,18736,18866,1
7,213,18736,18268,1
7,215,18736,11309,1
7,249,18736,20360,1
7,251,18736,20247,1
7,284,18736,19703,1
7,318,18736,20214,1
7,528,18736,19999,1
7,602,18736,16973,1
7,820,18736,12158,2
8,12,18789,11082,1
8,17,18789,18725,1
8,22,18789,18755,8
8,25,18789,18854,2
8,28,18789,18836,1
8,31,18789,18721,1
8,36,18789,18855,3
8,39,18789,18746,5
8,40,18789,18740,4
8,41,18789,18854,1
8,44,18789,18858,2
8,46,18789,16398,1
8,53,18789,15690,2
8,54,18789,16849,1
8,55,18789,20725,1
8,67,18789,16847,1
8,68,18789,11136,1
8,80,18789,11135,1
8,87,18789,18468,1
8,100,18789,11176,1
8,118,18789,15673,1
8,128,18789,19007,1
8,137,18789,16852,1
8,238,18789,11342,1
8,265,18789,19662,1
8,272,18789,15772,1
8,318,18789,20214,1
8,347,18789,20218,1
8,380,18789,20119,1
8,382,18789,19718,1
8,403,18789,16702,1
8,446,18789,20077,1
8,567,18789,19997,1
8,1163,18789,18657,1
8,1208,18789,16816,1
8,1291,18789,15539,1
8,1489,18789,17879,1
9,5,18763,11072,1
9,7,18763,18736,1
9,12,18763,11082,1
9,14,18763,18826,2
9,25,18763,18854,1
9,27,18763,16840,1
9,36,18763,18855,1
9,38,18763,18943,1
9,39,18763,18746,3
9,40,18763,18740,1
9,41,18763,18854,3
9,43,18763,11091,2
9,46,18763,16398,1
9,53,18763,15690,1
9,57,18763,18944,1
9,63,18763,11099,1
9,68,18763,11136,1
9,69,18763,11137,1
9,78,18763,15781,1
9,96,18763,15676,1
9,98,18763,15676,1
9,142,18763,18974,1
9,214,18763,11317,1
9,235,18763,11301,1
9,351,18763,17684,1
9,490,18763,11999,1
9,537,18763,20004,1
9,664,18763,16796,1
9,788,18763,12810,1
10,1,18737,20404,2
10,12,18737,11082,1
10,22,18737,18755,2
10,34,18737,16399,2
10,38,18737,18943,3
10,41,18737,18854,3
10,45,18737,18859,3
10,57,18737,18944,4
10,61,18737,11333,1
10,67,18737,16847,2
10,68,18737,11136,1
10,69,18737,11137,1
10,73,18737,18940,1
10,100,18737,11176,4
10,105,18737,17765,1
10,107,18737,19604,1
10,117,18737,15127,1
10,119,18737,15673,1
10,206,18737,18868,1
10,269,18737,11395,1
10,280,18737,11397,1
10,386,18737,16711,1
10,452,18737,18309,2
10,554,18737,19765,1
11,10,18823,18737,1
11,105,18823,17765,1
11,119,18823,15673,1
11,226,18823,20388,1
11,427,18823,16693,1
11,600,18823,12354,1
12,6,11082,18825,5
12,8,11082,18789,2
12,9,11082,18763,1
12,22,11082,18755,1
12,26,11082,16399,2
12,40,11082,18740,1
12,46,11082,16398,1
12,53,11082,15690,1
12,54,11082,16849,1
12,63,11082,11099,1
12,67,11082,16847,1
12,69,11082,11137,1
12,70,11082,18860,1
12,84,11082,19612,1
12,85,11082,20701,2
12,96,11082,15676,1
12,107,11082,19604,1
12,109,11082,11152,1
12,135,11082,19636,1
12,153,11082,19675,1
12,211,11082,18866,1
12,225,11082,17826,1
12,243,11082,11347,1
12,249,11082,20360,1
12,251,11082,20247,1
12,272,11082,15772,2
12,287,11082,11376,1
12,350,11082,15430,1
12,372,11082,11643,1
12,463,11082,12500,1
12,575,11082,12155,1
12,645,11082,16643,1
12,660,11082,17704,1
12,680,11082,18715,1
12,711,11082,12594,1
12,774,11082,19233,1
12,789,11082,19214,1
12,972,11082,15832,1
12,1120,11082,13395,1
13,6,18736,18825,1
13,28,18736,18836,1
13,31,18736,18721,1
13,37,18736,18728,1
13,39,18736,18746,1
13,42,18736,18961,1
13,45,18736,18859,2
13,46,18736,16398,1
13,55,18736,20725,1
13,69,18736,11137,1
13,84,18736,19612,1
13,86,18736,20701,1
13,100,18736,11176,1
13,105,18736,17765,3
13,107,18736,19604,1
13,146,18736,17594,1
13,267,18736,11372,1
13,270,18736,11372,1
