24.592,46.61,19594
24.592,46.627,11303
24.592,46.588,18078
24.593,46.673,17819
24.593,46.648,11317
24.593,46.703,17826
24.593,46.758,20388
24.593,46.621,11303
24.593,46.715,16745
24.593,46.75,18277
24.594,46.804,18892
24.594,46.69,19668
24.594,46.642,20456
24.594,46.637,19607
24.594,46.637,19607
24.594,46.594,11301
24.595,46.681,11339
24.595,46.765,20457
24.595,46.615,11342
24.596,46.584,19012
24.596,46.737,15796
24.596,46.781,18322
24.596,46.666,19635
24.596,46.712,11347
24.596,46.722,20295
24.596,46.797,18892
24.597,46.607,11327
24.597,46.63,11340
24.597,46.663,19651
24.597,46.737,20360
24.597,46.718,20302
24.597,46.73,20247
24.597,46.774,18339
24.598,46.641,11374
24.598,46.646,11375
24.598,46.688,19664
24.598,46.7,17824
24.599,46.775,18143
24.599,46.652,19650
24.599,46.658,19652
24.6,46.593,11302
24.6,46.625,11376
24.6,46.694,11378
24.6,46.578,19009
24.6,46.709,16737
24.6,46.683,19662
24.6,46.674,19654
24.601,46.748,11372
24.601,46.615,11377
24.601,46.726,11395
24.601,46.748,11372
24.601,46.601,19589
24.602,46.587,15772
24.602,46.8,18897
24.602,46.763,20389
24.602,46.764,20389
24.602,46.688,19656
24.602,46.821,20460
24.602,46.679,11371
24.602,46.716,16741
24.603,46.712,11397
24.604,46.721,11386
24.604,46.735,20361
24.604,46.655,19647
24.604,46.703,19703
24.604,46.833,11445
24.604,46.748,11393
24.605,46.628,11376
24.605,46.683,19692
24.605,46.648,19648
24.606,46.639,11423
24.606,46.602,19592
24.606,46.623,11412
24.606,46.743,11512
24.606,46.689,19661
24.606,46.743,11512
24.607,46.663,19688
24.607,46.725,11414
24.607,46.729,11426
24.608,46.719,20617
24.608,46.756,20364
24.608,46.711,16724
24.608,46.685,19659
24.608,46.756,20364
24.609,46.554,15055
24.609,46.554,15055
24.609,46.772,11459
24.609,46.735,20362
24.61,46.78,18902
24.61,46.73,15329
24.61,46.63,11472
24.611,46.642,19640
24.611,46.673,17784
24.611,46.696,11490
24.611,46.608,11442
24.611,46.749,20377
24.612,46.714,16725
24.612,46.701,19701
24.612,46.708,20214
24.612,46.848,16402
24.613,46.721,20232
24.613,46.689,19698
24.614,46.604,15016
24.614,46.635,11472
24.614,46.732,11494
24.614,46.518,19014
24.614,46.726,11449
24.614,46.733,11496
24.614,46.645,19643
24.614,46.739,11513
24.615,46.681,11502
24.615,46.72,16728
24.616,46.739,11513
24.616,46.756,11467
24.616,46.707,11529
24.616,46.676,11501
24.617,46.712,11498
24.617,46.687,17951
24.617,46.704,11536
24.618,46.693,11524
24.618,46.731,20345
24.618,46.663,19695
24.618,46.698,11578
24.618,46.726,11541
24.618,46.821,15426
24.618,46.822,15426
24.619,46.728,20345
24.619,46.719,20218
24.62,46.748,11582
24.62,46.682,11557
24.62,46.854,15430
24.62,46.573,17684
24.62,46.761,11564
24.621,46.736,11572
24.621,46.706,11581
24.621,46.771,11552
24.621,46.735,11572
24.622,46.623,11472
24.622,46.623,11472
24.622,46.724,11568
24.622,46.69,11623
24.622,46.697,19712
24.622,46.74,20350
24.623,46.74,20350
24.623,46.711,16712
24.623,46.716,20204
24.623,46.526,19029
24.623,46.677,19690
24.624,46.753,11620
24.624,46.552,19020
24.625,46.701,19713
24.625,46.685,11627
24.625,46.776,11643
24.625,46.807,11667
24.626,46.711,16098
24.626,46.563,20699
24.626,46.758,11634
24.626,46.776,11643
24.626,46.667,19696
24.627,46.601,19835
24.627,46.744,20119
24.627,46.659,11657
24.627,46.695,19718
24.628,46.793,11702
24.628,46.715,11714
24.628,46.693,11721
24.628,46.707,16711
24.629,46.712,20055
24.629,46.728,20325
24.629,46.726,20342
24.629,46.721,11730
24.629,46.741,20347
24.63,46.733,11711
24.63,46.751,11697
24.63,46.751,11697
24.63,46.539,19022
24.63,46.697,11736
24.63,46.774,20162
24.63,46.688,11725
24.63,46.68,11731
24.631,46.715,11735
24.631,46.602,19835
24.631,46.746,11760
24.631,46.712,16702
24.631,46.763,11756
24.631,46.711,20057
24.632,46.557,19026
24.632,46.699,11768
24.632,46.591,17235
24.633,46.878,17542
24.633,46.611,19835
24.633,46.803,11782
24.634,46.594,11794
24.634,46.88,17542
24.634,46.781,20155
24.634,46.719,20087
24.634,46.726,11810
24.634,46.675,11773
24.635,46.682,19809
24.635,46.709,16700
24.635,46.679,19804
24.635,46.649,16787
24.635,46.74,20120
24.635,46.72,20091
24.635,46.733,20313
24.636,46.737,20120
24.636,46.692,11805
24.636,46.705,16693
24.636,46.743,11806
24.636,46.616,19835
24.636,46.743,11806
24.636,46.718,16052
24.636,46.624,16786
24.636,46.77,20166
24.637,46.654,16787
24.637,46.712,20039
24.637,46.761,11825
24.637,46.698,16758
24.637,46.712,20039
24.637,46.55,19025
24.637,46.563,19028
24.638,46.588,11794
24.638,46.714,20039
24.638,46.72,11788
24.638,46.606,19835
24.638,46.674,19833
24.638,46.724,20077
24.639,46.718,16683
24.639,46.726,11839
24.639,46.686,11835
24.639,46.684,19801
24.639,46.823,16978
24.639,46.574,18309
24.64,46.734,20098
24.64,46.74,11823
24.64,46.682,19801
24.64,46.749,16674
24.64,46.749,16674
24.641,46.692,20736
24.641,46.725,20079
24.641,46.708,16684
24.642,46.597,12101
24.642,46.697,19754
24.642,46.718,12500
24.642,46.739,11881
24.642,46.703,19753
24.642,46.781,12033
24.642,46.769,11906
24.643,46.788,12034
24.643,46.684,11875
24.643,46.727,20066
24.643,46.716,20034
24.644,46.728,20066
24.644,46.837,16976
24.644,46.533,19018
24.644,46.742,11933
24.644,46.757,15363
24.644,46.716,20023
24.645,46.698,11913
24.645,46.676,19829
24.645,46.642,11795
24.645,46.674,11886
24.645,46.714,11941
24.645,46.737,20108
24.645,46.682,11927
24.645,46.722,20024
24.646,46.758,11985
24.646,46.698,11978
24.646,46.707,11946
24.647,46.671,11884
24.647,46.796,11999
24.647,46.671,12014
24.647,46.647,11795
24.647,46.796,11999
24.647,46.812,18880
24.647,46.727,20061
24.647,46.694,11956
24.647,46.782,11993
24.647,46.719,11969
24.647,46.709,20009
24.647,46.741,20105
24.648,46.686,15403
24.648,46.688,15402
24.648,46.829,20420
24.649,46.702,15135
24.649,46.554,19019
24.649,46.719,20020
24.649,46.733,12052
24.649,46.677,19789
24.649,46.693,11817
24.65,46.766,20145
24.65,46.707,11988
24.651,46.677,19786
24.651,46.804,18879
24.652,46.691,12059
24.652,46.806,18879
24.652,46.715,15417
24.653,46.656,19520
24.653,46.781,12030
24.653,46.58,19840
24.653,46.712,16017
24.653,46.741,12114
24.653,46.571,11802
24.654,46.821,20418
24.654,46.749,16668
24.654,46.724,12139
24.654,46.668,18086
24.654,46.675,12115
24.654,46.703,19999
24.655,46.628,16785
24.655,46.735,12149
24.655,46.616,12155
24.656,46.603,12154
24.656,46.714,15412
24.656,46.756,20133
24.656,46.694,19768
24.656,46.65,19517
24.657,46.705,20004
24.657,46.872,16953
24.657,46.789,12132
24.657,46.83,12263
24.658,46.675,12016
24.658,46.651,19517
24.658,46.62,12155
24.658,46.739,19933
24.658,46.731,12221
24.659,46.685,19785
24.659,46.714,12216
24.659,46.705,12230
24.659,46.705,12230
24.659,46.71,12210
24.659,46.724,12214
24.659,46.701,12199
24.66,46.71,12210
24.66,46.699,19765
24.66,46.806,20473
24.66,46.639,16788
24.66,46.639,16788
24.661,46.704,12257
24.661,46.709,12232
24.661,46.648,19527
24.661,46.718,14964
24.661,46.727,12239
24.662,46.745,19904
24.662,46.681,19511
24.662,46.702,19987
24.662,46.665,16755
24.662,46.716,19997
24.662,46.686,16022
24.662,46.721,19929
24.662,46.676,19509
24.662,46.625,16785
24.662,46.639,16788
24.663,46.737,20036
24.663,46.637,16788
24.663,46.614,12155
24.663,46.623,12302
24.663,46.612,12155
24.663,46.688,19767
24.663,46.64,16788
24.664,46.797,18878
24.664,46.691,12276
24.664,46.73,19938
24.664,46.641,12312
24.664,46.711,12304
24.664,46.819,20421
24.665,46.819,12287
24.665,46.733,12234
24.665,46.742,19900
24.665,46.81,20482
24.665,46.631,12311
24.665,46.639,16788
24.665,46.674,19512
24.666,46.639,16788
24.666,46.723,12321
24.666,46.789,16242
24.666,46.707,19990
24.667,46.681,12295
24.667,46.755,20131
24.667,46.682,12308
24.667,46.784,12354
24.667,46.713,19979
24.667,46.858,16973
24.667,46.715,16647
24.668,46.701,15415
24.668,46.715,16647
24.668,46.678,12340
24.668,46.871,18715
24.668,46.883,18715
24.669,46.69,12339
24.669,46.69,12339
24.669,46.69,12339
24.669,46.692,12336
24.669,46.706,12368
24.669,46.711,19978
24.669,46.729,12363
24.669,46.716,16649
24.67,46.664,19546
24.67,46.719,19920
24.67,46.722,19911
24.67,46.694,12336
24.671,46.727,16662
24.671,46.748,19903
24.671,46.714,19976
24.671,46.714,19976
24.671,46.703,12369
24.671,46.737,12374
24.672,46.719,19914
24.672,46.843,12600
24.672,46.678,19513
24.672,46.692,12325
24.672,46.712,19973
24.672,46.674,12432
24.672,46.697,16046
24.672,46.707,16639
24.673,46.742,19906
24.673,46.645,12312
24.673,46.722,15134
24.673,46.813,12382
24.673,46.776,12444
24.673,46.709,16642
24.673,46.804,20496
24.673,46.759,12392
24.673,46.804,20496
24.673,46.813,12382
24.673,46.712,16643
24.673,46.791,18875
24.674,46.731,19896
24.674,46.691,12474
24.674,46.691,12474
24.674,46.669,15743
24.675,46.806,20496
24.675,46.696,12403
24.675,46.751,12452
24.675,46.608,15472
24.675,46.608,15472
24.676,46.59,15471
24.676,46.745,19879
24.676,46.674,12432
24.676,46.669,17704
24.676,46.669,17704
24.676,46.718,19961
24.676,46.681,12470
24.676,46.578,15471
24.676,46.623,16796
24.677,46.579,15471
24.677,46.692,12491
24.677,46.704,12494
24.677,46.704,12494
24.677,46.704,12494
24.677,46.726,12505
24.677,46.825,16442
24.677,46.709,19991
24.677,46.777,12507
24.678,46.685,12486
24.678,46.655,12492
24.678,46.816,12747
24.678,46.678,12511
24.678,46.754,12539
24.678,46.698,17636
24.678,46.869,18715
24.679,46.741,19898
24.679,46.869,18715
24.679,46.648,12426
24.679,46.678,12511
24.679,46.725,12532
24.679,46.73,17946
24.68,46.661,12424
24.68,46.749,12547
24.68,46.806,12560
24.68,46.72,12624
24.68,46.687,12555
24.68,46.687,12555
24.68,46.734,12554
24.681,46.712,12564
24.681,46.587,19837
24.681,46.852,16983
24.681,46.764,12558
24.681,46.69,12546
24.682,46.782,17273
24.682,46.683,12568
24.682,46.695,12488
24.682,46.64,12542
24.682,46.635,12610
24.682,46.789,17278
24.682,46.76,12589
24.683,46.624,10997
24.683,46.635,12650
24.683,46.711,19967
24.683,46.837,12601
24.683,46.712,12564
24.683,46.725,12594
24.683,46.824,17900
24.683,46.667,19550
24.683,46.667,19550
24.683,46.676,12617
24.683,46.708,12597
24.683,46.71,12615
24.683,46.798,16132
24.683,46.701,12538
24.684,46.69,20448
24.684,46.711,12615
24.684,46.686,12593
24.684,46.798,20709
24.684,46.767,12628
24.684,46.559,15499
24.684,46.744,12626
24.685,46.709,12615
24.685,46.714,19951
24.685,46.813,12747
24.685,46.685,12622
24.685,46.714,19951
24.685,46.67,12636
24.685,46.738,19887
24.685,46.777,12635
24.685,46.661,15201
24.686,46.648,19525
24.686,46.641,12620
24.686,46.708,12674
24.686,46.598,12522
24.686,46.679,17245
24.686,46.628,12642
24.686,46.772,12663
24.686,46.651,12647
24.687,46.686,12553
24.687,46.806,17294
24.687,46.598,12522
24.687,46.686,12553
24.687,46.733,12681
24.687,46.753,17685
24.687,46.649,19542
24.687,46.69,12786
24.687,46.795,14976
24.687,46.723,12737
24.687,46.684,12697
24.688,46.699,19455
24.688,46.701,19455
24.688,46.693,12684
24.689,46.644,19531
24.689,46.711,12691
24.689,46.733,16660
24.689,46.714,19946
24.689,46.772,12724
24.689,46.703,12734
24.689,46.817,16441
24.689,46.818,16441
24.689,46.851,17805
24.689,46.611,16801
24.689,46.683,12718
24.689,46.711,12691
24.689,46.717,19953
24.689,46.686,20444
24.689,46.685,20444
24.689,46.724,12736
24.689,46.783,19233
24.689,46.713,12680
24.689,46.727,16661
24.689,46.829,17901
24.689,46.84,12831
24.69,46.76,12731
24.69,46.797,19203
24.69,46.685,20444
24.69,46.65,15496
24.69,46.584,19837
24.69,46.765,12757
24.69,46.681,12716
24.69,46.685,20444
24.69,46.708,19457
24.69,46.773,12810
24.691,46.791,19214
24.691,46.682,12729
24.691,46.716,19959
24.691,46.684,12726
24.691,46.685,12726
24.691,46.718,19955
24.691,46.684,12726
24.691,46.684,12726
24.691,46.673,12741
24.691,46.654,15496
24.691,46.712,12735
24.691,46.683,12740
24.692,46.715,12690
24.692,46.653,15496
24.692,46.856,16409
24.692,46.645,19533
24.692,46.671,12741
24.692,46.711,12735
24.692,46.715,12690
24.692,46.745,12728
24.692,46.788,12858
24.692,46.787,12858
24.693,46.804,19206
24.693,46.689,12785
24.693,46.689,12785
24.693,46.722,17630
24.693,46.723,17626
24.693,46.695,12778
24.693,46.727,17628
24.693,46.849,12868
24.693,46.662,15196
24.694,46.685,12158
24.694,46.678,12771
24.694,46.701,12849
24.694,46.681,12774
24.694,46.715,19488
24.694,46.636,15223
24.694,46.701,12849
24.695,46.595,12522
24.695,46.797,19197
24.695,46.595,12522
24.695,46.715,19488
24.695,46.752,17663
24.695,46.708,12802
24.695,46.813,19192
24.695,46.763,12760
24.695,46.734,19889
24.695,46.656,15186
24.695,46.784,19236
24.696,46.844,12868
24.696,46.769,19865
24.696,46.684,12830
24.696,46.779,15308
24.697,46.626,12813
24.697,46.806,19211
24.697,46.851,12868
24.697,46.627,12813
24.697,46.674,17927
24.697,46.704,12834
24.697,46.747,12853
24.697,46.758,12923
24.698,46.649,19526
24.698,46.721,12844
24.698,46.721,12844
24.698,46.613,19852
24.698,46.821,17309
24.698,46.669,12852
24.698,46.678,12796
24.698,46.686,12862
24.698,46.867,18717
24.698,46.64,12851
24.699,46.682,12854
24.699,46.714,19465
24.699,46.777,19268
24.699,46.777,19268
24.699,46.743,12912
24.699,46.845,12882
24.7,46.651,19526
24.7,46.721,12880
24.7,46.844,12882
24.7,46.797,19209
24.7,46.797,19209
24.7,46.709,16893
24.7,46.79,13366
24.7,46.673,15261
24.7,46.783,19249
24.7,46.668,12900
24.7,46.783,19249
24.701,46.692,12886
24.701,46.662,17921
24.701,46.68,12879
24.701,46.754,19861
24.701,46.682,12895
24.701,46.77,12953
24.701,46.743,12954
24.701,46.613,19848
24.701,46.697,12913
24.701,46.65,15163
24.702,46.642,12877
24.702,46.642,12877
24.702,46.831,17318
24.702,46.679,20441
24.703,46.814,19196
24.704,46.821,19180
24.704,46.681,12937
24.704,46.805,19186
24.704,46.675,12948
24.704,46.681,12937
24.704,46.805,19186
24.704,46.671,12947
24.704,46.678,12942
24.704,46.624,15723
24.704,46.837,12982
24.704,46.663,15226
24.704,46.821,19180
24.704,46.677,12942
24.705,46.683,19450
24.705,46.624,15641
24.705,46.701,19477
24.705,46.675,12966
24.705,46.685,12967
24.705,46.718,19473
24.705,46.748,13007
24.705,46.748,13007
24.705,46.679,12937
24.705,46.68,12937
24.705,46.718,12526
24.706,46.708,12971
24.706,46.784,13005
24.706,46.679,12937
24.706,46.784,13005
24.706,46.663,12994
24.706,46.775,19284
24.706,46.676,12960
24.706,46.641,17383
24.706,46.704,12977
24.706,46.799,19246
24.707,46.609,19846
24.707,46.694,19434
24.707,46.69,19449
24.708,46.689,19449
24.708,46.675,12993
24.708,46.798,19127
24.708,46.661,19563
24.708,46.68,13033
24.708,46.69,19451
24.708,46.662,13015
24.708,46.571,15490
24.708,46.571,15490
24.708,46.699,13018
24.708,46.677,13131
24.709,46.636,17378
24.709,46.675,13017
24.709,46.678,13131
24.709,46.666,13030
24.709,46.754,13050
24.709,46.752,15758
24.709,46.764,13060
24.71,46.851,15937
24.71,46.816,19185
24.71,46.692,19444
24.71,46.807,13058
24.71,46.832,19126
24.71,46.851,13118
24.71,46.789,13056
24.71,46.832,19126
24.711,46.764,13060
24.711,46.631,17380
24.711,46.637,17382
24.711,46.676,20437
24.711,46.63,17380
24.711,46.852,13118
24.711,46.793,13100
24.712,46.615,19853
24.712,46.675,13094
24.712,46.684,13080
24.712,46.778,13092
24.712,46.838,19221
24.712,46.674,13094
24.712,46.675,13094
24.712,46.701,19481
24.712,46.759,12258
24.712,46.837,19221
24.713,46.671,15832
24.713,46.746,17937
24.713,46.622,13063
24.713,46.773,19266
24.714,46.678,13140
24.714,46.781,19277
24.714,46.665,13103
24.715,46.697,13145
24.715,46.85,13119
24.715,46.622,13063
24.715,46.816,13158
24.716,46.841,19224
24.716,46.841,19224
24.716,46.608,19856
24.716,46.634,17375
24.716,46.649,17706
24.716,46.801,13128
24.716,46.649,17706
24.716,46.749,13301
24.716,46.834,19172
24.716,46.755,15124
24.716,46.776,19252
24.716,46.776,19252
24.716,46.792,19281
24.717,46.592,15492
24.717,46.786,13127
24.717,46.682,13160
24.717,46.825,13141
24.717,46.674,13129
24.717,46.824,13114
24.718,46.66,13157
24.718,46.66,13157
24.718,46.845,19103
24.718,46.617,15071
24.718,46.768,13153
24.718,46.768,13153
24.718,46.747,17937
24.718,46.747,17937
24.718,46.628,16629
24.718,46.83,19113
24.718,46.668,13149
24.719,46.853,19066
24.719,46.687,13148
24.719,46.737,13359
24.719,46.813,19166
24.719,46.691,13167
24.72,46.628,16629
24.72,46.648,13175
24.72,46.608,19839
24.72,46.806,13163
24.72,46.806,13163
24.72,46.657,19300
24.72,46.657,19300
24.72,46.782,19250
24.72,46.641,19554
24.72,46.763,18643
24.721,46.622,16629
24.721,46.622,16629
24.721,46.837,13088
24.721,46.795,18669
24.721,46.669,20436
24.721,46.775,13233
24.722,46.678,13227
24.722,46.777,13234
24.722,46.608,12351
24.723,46.758,13218
24.723,46.665,13211
24.723,46.769,18636
24.723,46.802,13260
24.723,46.823,19164
24.723,46.671,13189
24.723,46.788,19251
24.723,46.851,19070
24.723,46.678,13227
24.723,46.789,19251
24.724,46.664,19306
24.724,46.816,13280
24.724,46.742,13359
24.724,46.816,13280
24.724,46.654,15528
24.724,46.775,13244
24.724,46.691,13248
24.725,46.676,13254
24.725,46.685,16659
24.725,46.809,19144
24.725,46.869,18033
24.725,46.832,19111
24.726,46.603,15457
24.726,46.603,15457
24.726,46.809,19144
24.726,46.846,19076
24.726,46.827,13258
24.726,46.598,14908
24.726,46.827,13258
24.726,46.763,18644
24.726,46.839,13290
24.727,46.613,16628
24.727,46.577,15498
24.727,46.577,15498
24.727,46.668,13292
24.727,46.769,13338
24.727,46.612,16628
24.727,46.691,13286
24.727,46.661,13223
24.727,46.691,13287
24.727,46.681,13274
24.727,46.768,13338
24.727,46.779,13261
24.728,46.703,18013
24.728,46.758,15714
24.728,46.758,15714
24.728,46.813,19120
24.728,46.852,19071
24.728,46.813,19120
24.728,46.852,19071
24.729,46.8,17906
24.729,46.791,18667
24.729,46.821,13332
24.729,46.663,13267
24.729,46.821,13332
24.729,46.883,13324
24.729,46.667,13315
24.729,46.65,19288
24.729,46.666,13315
24.729,46.605,19587
24.73,46.591,13364
24.73,46.658,19297
24.73,46.695,19397
24.73,46.783,13335
24.73,46.836,13344
24.73,46.736,15459
24.73,46.805,13367
24.731,46.843,13345
24.731,46.774,18645
24.731,46.824,13362
24.731,46.836,19096
24.731,46.774,18645
24.731,46.686,19319
24.731,46.662,13346
24.731,46.799,17906
24.732,46.703,18014
24.732,46.645,19569
24.732,46.722,19435
24.732,46.621,19571
24.732,46.639,15576
24.732,46.666,13390
24.732,46.638,15576
24.732,46.621,19571
24.732,46.674,13395
24.732,46.679,19334
24.732,46.765,13379
24.733,46.872,13324
24.733,46.85,13183
24.733,46.663,13283
24.733,46.791,13353
24.733,46.81,19124
24.733,46.85,13183
24.733,46.829,13392
24.733,46.829,13392
24.733,46.649,19568
24.733,46.664,13283
24.733,46.791,13356
24.734,46.688,13378
24.734,46.815,19116
24.734,46.595,19583
24.734,46.782,18661
24.734,46.76,18625
24.734,46.631,15567
24.735,46.757,18629
24.735,46.696,19398
24.735,46.755,18629
24.735,46.715,19409
24.736,46.602,19581
24.736,46.821,19158
24.736,46.821,19158
24.736,46.8,15762
24.736,46.664,13411
24.736,46.669,13391
24.736,46.721,19435
24.736,46.663,13411
24.737,46.676,13413
24.737,46.684,13387
24.737,46.637,17472
24.737,46.682,17414
24.737,46.591,13422
24.737,46.774,13424
24.737,46.774,13424
24.738,46.648,17913
24.738,46.844,19045
24.738,46.844,19059
24.738,46.812,19153
24.738,46.796,18657
24.738,46.781,13441
24.738,46.812,19153
24.738,46.616,19582
24.738,46.623,15566
24.738,46.829,13483
24.739,46.706,13408
24.739,46.789,18651
24.739,46.855,19036
24.739,46.789,18651
24.739,46.691,17418
24.739,46.643,17476
24.739,46.656,13453
24.739,46.694,13462
24.739,46.764,13426
24.739,46.706,19401
24.739,46.713,13556
24.739,46.806,13491
24.739,46.806,13491
24.739,46.609,19580
24.739,46.658,13453
24.74,46.836,13492
24.74,46.69,17418
24.74,46.749,15709
24.74,46.819,19129
24.74,46.819,19136
24.74,46.721,19426
24.741,46.673,13479
24.741,46.824,19141
24.741,46.824,19141
24.741,46.758,18635
24.741,46.657,13470
24.742,46.65,17485
24.742,46.622,14869
24.742,46.571,17892
24.743,46.841,13525
24.743,46.686,13489
24.743,46.57,17892
24.743,46.68,13533
24.743,46.714,19413
24.743,46.77,13501
24.743,46.658,13493
24.743,46.778,13480
24.743,46.847,18036
24.743,46.778,13480
24.743,46.581,16816
24.743,46.665,13490
24.743,46.714,19412
24.743,46.703,13403
24.743,46.725,14534
24.743,46.77,13501
24.743,46.669,13511
24.744,46.83,19091
24.744,46.83,19091
24.744,46.677,13526
24.744,46.753,13524
24.744,46.558,16805
24.744,46.616,19588
24.744,46.754,13524
24.744,46.792,13531
24.744,46.813,13563
24.745,46.799,18659
24.745,46.786,13564
24.745,46.858,18713
24.745,46.823,19145
24.745,46.785,13564
24.745,46.526,16830
24.746,46.596,16580
24.746,46.644,11779
24.746,46.759,13560
24.746,46.747,13534
24.747,46.652,10910
24.747,46.683,13548
24.747,46.659,15606
24.747,46.673,13555
24.747,46.758,13560
24.747,46.724,19414
24.747,46.837,19051
24.747,46.637,19576
24.747,46.668,13587
24.748,46.653,10909
24.748,46.689,13637
24.748,46.698,13595
24.748,46.768,13538
24.748,46.855,13629
24.748,46.652,10909
24.749,46.763,13593
24.749,46.535,16829
24.749,46.678,13596
24.749,46.858,18713
24.749,46.858,18713
24.749,46.823,19085
24.749,46.856,13629
24.75,46.787,10869
24.75,46.826,19084
24.75,46.818,13607
24.75,46.865,18713
24.75,46.71,17430
24.75,46.809,13696
24.75,46.573,16812
24.75,46.623,13606
24.75,46.693,13637
24.75,46.857,13629
24.751,46.645,13614
24.751,46.795,13589
24.751,46.694,13637
24.751,46.854,13629
24.751,46.776,13599
24.751,46.694,13637
24.751,46.726,17435
